date,time,model,color,current_price,normal_price,link
2023-04-06,23:03:21,NANO,footwear white/black,167.68€,147.03€,https://www.zalando.es/reebok-nano-x4-zapatillas-de-entrenamiento-footwear-whiteblack-re541a18k-a14.html
2023-04-06,09:56:43,NANOFLEX 2,acidyellow black vectorred,81.00€,88.04€,https://www.zalando.es/reebok-nanoflex-tr-zapatillas-de-entrenamiento-acidyellow-black-vectorred-re542a157-e11.html
2023-04-07,08:03:53,NANOFLEX 2,cloud white core black sport green,86.80€,90.27€,https://www.zalando.es/reebok-nanoflex-tr-2-zapatillas-de-entrenamiento-cloud-white-core-black-sport-green-re542a157-a11.html
2023-04-07,08:24:20,PWRFRAME TR,white/fizzy apple,nan€,nan€,https://www.zalando.es/puma-pwrframe-tr-zapatillas-de-entrenamiento-whitefizzy-apple-pu141a0pg-a11.html
2023-04-08,02:28:47,METCON 9,black sesame gum lt brown anthracite,38.50€,76.34€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-black-sesame-gum-lt-brown-anthracite-n1242a2nl-q15.html
2023-04-08,14:55:03,NANOFLEX 2,cloud white core black sport green,91.09€,83.46€,https://www.zalando.es/reebok-nanoflex-tr-2-zapatillas-de-entrenamiento-cloud-white-core-black-sport-green-re542a157-a11.html
2023-04-09,14:56:27,METCON 9,white,61.34€,85.96€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-white-n1242a2nl-a14.html
2023-04-09,16:32:03,FLEXAGON FORCE 4,black,66.87€,69.93€,https://www.zalando.es/reebok-flexagon-force-4-zapatillas-de-entrenamiento-black-re542a153-q11.html
2023-04-09,08:43:26,METCON 9,barely volt/olive aura/cargo khaki/black,57.53€,63.25€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-barely-voltolive-auracargo-khakiblack-n1241a19o-e11.html
2023-04-09,16:42:11,PWRFRAME TR,black/castlerock/lime squeeze,nan€,nan€,https://www.zalando.es/puma-pwrframe-zapatillas-de-entrenamiento-blackcastlerocklime-squeeze-pu142a19x-q13.html
2023-04-09,16:16:54,METCON 9,smokey mauve/black/platinum violet,144.19€,153.90€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-smokey-mauveblackplatinum-violet-n1241a189-i11.html
2023-04-09,08:27:56,METCON 9,concord/green frost,82.61€,112.74€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-cement-greyhot-punchblack-concordgreen-frost-n1242a2nl-q14.html
2023-04-10,18:02:36,FLEXAGON ENERGY,footwear white/grey1/kinetic blue,51.68€,51.40€,https://www.zalando.es/reebok-flexagon-energy-tr-4-zapatillas-de-entrenamiento-footwear-whitegrey1kinetic-blue-re542a13p-a13.html
2023-04-10,11:58:00,PWRFRAME TR,white/fizzy apple,nan€,nan€,https://www.zalando.es/puma-pwrframe-tr-zapatillas-de-entrenamiento-whitefizzy-apple-pu141a0pg-a11.html
2023-04-10,22:53:58,METCON 9,light army/black/cargo khaki/sequoia,102.50€,133.20€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-light-armyblackcargo-khakisequoia-n1242a2nl-m11.html
2023-04-11,23:55:29,CXT2,grey/mint,148.86€,179.41€,https://www.zalando.es/tyr-cxt2-zapatillas-de-entrenamiento-greymint-ty641a003-c11.html
2023-04-11,08:39:17,MC 3,football grey/hot fuchsia/armory navy,87.15€,81.23€,https://www.zalando.es/nike-performance-mc-trainer-3-zapatillas-de-entrenamiento-football-greyhot-fuchsiaarmory-navy-n1241a1ad-q12.html
2023-04-12,09:04:23,AIR ZOOM TR 1,black/hot punch/green frost,114.78€,137.73€,https://www.zalando.es/nike-performance-air-zoom-tr-1-zapatillas-de-entrenamiento-blackhot-punchgreen-frost-n1242a2n3-q15.html
2023-04-12,07:18:40,METCON 9,black sesame gum lt brown anthracite,42.66€,70.25€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-black-sesame-gum-lt-brown-anthracite-n1242a2nl-q15.html
2023-04-13,07:59:20,NANO,black/bolcya/laspin,127.42€,153.70€,https://www.zalando.es/reebok-nano-x4-zapatillas-de-entrenamiento-blackbolcyalaspin-re542a17z-q11.html
2023-04-13,08:43:51,METCON 9,barely volt/olive aura/cargo khaki/black,59.71€,70.65€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-barely-voltolive-auracargo-khakiblack-n1241a19o-e11.html
2023-04-13,05:53:42,METCON 9,concord/green frost,79.64€,125.87€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-cement-greyhot-punchblack-concordgreen-frost-n1242a2nl-q14.html
2023-04-13,09:09:47,METCON 9,light silver/metallic silver/summit white/jade horizon,113.05€,152.17€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-light-silvermetallic-silversummit-whitejade-horizon-n1241a189-d11.html
2023-04-14,08:51:12,NANO,dynamic red black pure grey,nan€,nan€,https://www.zalando.es/reebok-nano-x4-zapatillas-de-entrenamiento-dynamic-red-black-pure-grey-re542a17z-g11.html
2023-04-14,16:55:35,CXT2,grey/mint,161.11€,178.52€,https://www.zalando.es/tyr-cxt2-zapatillas-de-entrenamiento-greymint-ty641a003-c11.html
2023-04-14,08:13:27,TRIBASE REIGN 6,white/distant gray/black,139.42€,131.21€,https://www.zalando.es/under-armour-tribase-reign-6-zapatillas-de-entrenamiento-whitedistant-grayblack-un242a0lb-a11.html
2023-04-15,04:02:42,NANO,black/bolcya/laspin,135.98€,137.20€,https://www.zalando.es/reebok-nano-x4-zapatillas-de-entrenamiento-blackbolcyalaspin-re542a17z-q11.html
2023-04-15,16:35:13,NANOFLEX TR 2,barely grey team teal footwear white,91.52€,78.53€,https://www.zalando.es/reebok-nanoflex-zapatillas-de-entrenamiento-barely-grey-team-teal-footwear-white-re541a18l-c11.html
2023-04-16,04:19:26,NANOFLEX TR 2,ash/pure grey,134.05€,129.71€,https://www.zalando.es/reebok-nanoflex-tr-2-zapatillas-de-entrenamiento-ashpure-grey-re542a186-c11.html
2023-04-16,09:34:35,LEGEND ESSENTIAL 3,ashen slate/sundial/white/football grey,146.27€,157.91€,https://www.zalando.es/nike-performance-legend-essential-3-zapatillas-de-entrenamiento-ashen-slatesundialwhitefootball-grey-n1242a2gx-c17.html
2023-04-16,18:04:25,AIR ZOOM TR 1,court blue/green strike/black/platinum tint,nan€,nan€,https://www.zalando.es/nike-performance-air-zoom-1-zapatillas-de-entrenamiento-court-bluegreen-strikeblackplatinum-tint-n1242a2n3-k11.html
2023-04-17,07:44:00,NANO,footwear white/unleashed green/grey,66.93€,67.99€,https://www.zalando.es/reebok-nano-x4-zapatillas-de-entrenamiento-footwear-whiteunleashed-greengrey-re542a17z-c11.html
2023-04-18,01:16:06,TRIBASE REIGN 6,mod gray,130.59€,152.25€,https://www.zalando.es/under-armour-tribase-reign-zapatillas-de-entrenamiento-mod-gray-un242a0lb-c11.html
2023-04-18,03:55:51,NANO,black/bolcya/laspin,129.23€,150.68€,https://www.zalando.es/reebok-nano-x4-zapatillas-de-entrenamiento-blackbolcyalaspin-re542a17z-q11.html
2023-04-18,19:23:21,NFX,black/cold grey,nan€,nan€,https://www.zalando.es/reebok-nfx-trainer-zapatillas-de-entrenamiento-blackcold-grey-re542a154-q11.html
2023-04-18,22:16:30,CXT2,black,68.49€,85.90€,https://www.zalando.es/tyr-cxt2-zapatillas-de-entrenamiento-black-ty641a003-q13.html
2023-04-18,01:08:53,METCON 9 FLYEASE,dark grey/pink,115.28€,151.55€,https://www.zalando.es/nike-performance-metcon-9-flyease-zapatillas-de-entrenamiento-dark-greypink-n1241a18b-c11.html
2023-04-19,07:31:05,METCON 9,black/white/anthracite/smoke grey,77.74€,111.80€,https://www.zalando.es/nike-performance-metcon-9-unisex-zapatillas-de-entrenamiento-blackwhiteanthracitesmoke-grey-n1244a0hv-q11.html
2023-04-19,08:37:30,METCON 9,armory navy/platinum violet/plum dust/aegean storm,129.62€,141.80€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-armory-navyplatinum-violetplum-dustaegean-storm-n1241a189-k12.html
2023-04-19,00:23:33,TRIBASE REIGN 6,midnight navy/morph green/white,125.98€,118.55€,https://www.zalando.es/under-armour-tribase-reign-6-zapatillas-de-entrenamiento-midnight-navymorph-greenwhite-un242a0lb-k12.html
2023-04-20,11:31:49,METCON 9,smokey mauve/black/platinum violet,132.99€,127.58€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-smokey-mauveblackplatinum-violet-n1241a189-i11.html
2023-04-20,10:22:29,METCON 9,white/pure platinum,133.13€,148.65€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-whitepure-platinumwhitepure-platinum-n1242a2nl-a13.html
2023-04-21,01:16:48,METCON 9,hyper crimson/black/hyper orange,59.95€,83.91€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-hyper-crimsonblackhyper-orange-n1242a2nl-h11.html
2023-04-21,00:57:45,FUSE 3.0,black/redmazing,139.62€,133.79€,https://www.zalando.es/puma-fuse-30-zapatillas-de-entrenamiento-blackredmazing-pu142a1r6-q12.html
2023-04-21,14:03:35,METCON 9,black sesame gum lt brown anthracite,43.81€,70.21€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-black-sesame-gum-lt-brown-anthracite-n1242a2nl-q15.html
2023-04-21,15:16:27,METCON 9,concord/green frost,85.12€,115.70€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-cement-greyhot-punchblack-concordgreen-frost-n1242a2nl-q14.html
2023-04-22,11:51:07,NANO GYM,white/unleashed green/kinetic blue,107.19€,100.11€,https://www.zalando.es/reebok-nano-gym-zapatillas-de-entrenamiento-whiteunleashed-greenkinetic-blue-re542a18l-k11.html
2023-04-23,19:34:43,FLEXAGON FORCE 4,black,62.43€,68.01€,https://www.zalando.es/reebok-flexagon-force-4-zapatillas-de-entrenamiento-black-re542a153-q11.html
2023-04-23,01:51:20,NANOFLEX TR 2,barely grey team teal footwear white,78.65€,83.58€,https://www.zalando.es/reebok-nanoflex-zapatillas-de-entrenamiento-barely-grey-team-teal-footwear-white-re541a18l-c11.html
2023-04-23,08:17:15,NANO COURT,white/black/grey,119.36€,128.19€,https://www.zalando.es/reebok-nano-court-zapatillas-de-entrenamiento-whiteblackgrey-re541a198-a11.html
2023-04-23,17:57:22,TRIBASE REIGN 6,black / anthracite / metallic silver,54.28€,69.55€,https://www.zalando.es/under-armour-tribase-reign-6-zapatillas-de-entrenamiento-black-anthracite-metallic-silver-un241a0cw-q11.html
2023-04-23,22:35:03,DISPERSE XT 3 UNISEX,black/fire orchid/white,74.65€,79.76€,https://www.zalando.es/puma-disperse-xt-3-zapatillas-de-entrenamiento-blackfire-orchidwhite-pu142a1kr-q11.html
2023-04-23,11:53:14,FLEX EXPERIENCE RN 12 PRM,summit white/metallic silver/black/white,77.04€,70.52€,https://www.zalando.es/nike-performance-flex-experience-rn-12-prm-zapatillas-de-entrenamiento-summit-whitemetallic-silverblackwhite-n1241a1b6-a11.html
2023-04-23,05:13:50,NANO COURT,footwear white/weathered white/unlshd green,118.51€,121.62€,https://www.zalando.es/reebok-nano-court-zapatillas-de-entrenamiento-footwear-whiteweathered-whiteunlshd-green-re541a198-a12.html
2023-04-24,07:25:33,CXT2,black,68.44€,83.99€,https://www.zalando.es/tyr-cxt2-zapatillas-de-entrenamiento-black-ty641a003-q13.html
2023-04-24,12:28:35,NANOFLEX 2,footwear white black unleashed green,102.48€,128.74€,https://www.zalando.es/reebok-nanoflex-tr-2-zapatillas-de-entrenamiento-footwear-white-black-unleashed-green-re542a157-a12.html
2023-04-24,09:18:09,NANO,black/midnight plum/coral,130.26€,141.50€,https://www.zalando.es/reebok-nano-x4-zapatillas-de-entrenamiento-blackmidnight-plumcoral-re541a18k-q13.html
2023-04-25,18:25:06,NANO COURT,white digital lime aqua,61.17€,72.77€,https://www.zalando.es/reebok-low-non-football-nano-court-zapatillas-de-entrenamiento-white-digital-lime-aqua-re544a07p-a11.html
2023-04-25,12:27:08,FUSE 3.0,black/cool dark gray/olive green/putty,114.54€,150.09€,https://www.zalando.es/puma-fuse-30-zapatillas-de-entrenamiento-blackcool-dark-grayolive-greenputty-pu142a1r6-q11.html
2023-04-26,17:11:43,METCON 9,white/pure platinum,129.83€,144.94€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-whitepure-platinumwhitepure-platinum-n1242a2nl-a13.html
2023-04-26,22:01:07,NANO,black/purgry,135.15€,130.09€,https://www.zalando.es/reebok-nano-x4-zapatillas-de-entrenamiento-blackpurgry-re542a17z-q12.html
2023-04-27,20:21:19,FLEXAGON FORCE 4,black,71.04€,70.66€,https://www.zalando.es/reebok-flexagon-force-4-zapatillas-de-entrenamiento-black-re542a153-q11.html
2023-04-27,06:31:10,NANO,pugry2/vinblue/footwear white,64.91€,64.21€,https://www.zalando.es/reebok-nano-x4-zapatillas-de-entrenamiento-pugry2vinbluefootwear-white-re541a18k-a12.html
2023-04-27,12:03:15,NANO,laspin/black,87.02€,93.03€,https://www.zalando.es/reebok-nano-x4-zapatillas-de-entrenamiento-laspinblack-re541a18k-j11.html
2023-04-28,00:41:00,METCON 9,football grey/sundial/light armory blue/ashen slate/light carbon,105.91€,142.83€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-football-greysundiallight-armory-blueashen-slatelight-carbon-n1242a2nl-q13.html
2023-04-28,16:42:05,NANO,hyper green black vector red,87.72€,72.10€,https://www.zalando.es/reebok-nano-x4-zapatillas-de-entrenamiento-hyper-green-black-vector-red-re542a17z-m12.html
2023-04-29,06:30:16,REIGN LIFTER UNISEX,white/racer red/black,53.48€,83.63€,https://www.zalando.es/under-armour-reign-lifter-unisex-zapatillas-de-entrenamiento-whiteracer-redblack-un244a02f-a11.html
2023-04-29,00:54:47,METCON 9,black/white/anthracite/smoke grey,105.68€,145.07€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-blackwhiteanthracitesmoke-grey-n1241a189-q11.html
2023-04-29,12:03:22,NANO,black/footwear white,88.36€,105.98€,https://www.zalando.es/reebok-nano-x4-zapatillas-de-entrenamiento-blackfootwear-white-re542a17z-q13.html
2023-04-29,04:30:17,NANO,black/bolcya/laspin,134.27€,136.36€,https://www.zalando.es/reebok-nano-x4-zapatillas-de-entrenamiento-blackbolcyalaspin-re542a17z-q11.html
2023-04-29,04:19:35,NANOFLEX TR 2,ash/pure grey,136.31€,123.09€,https://www.zalando.es/reebok-nanoflex-tr-2-zapatillas-de-entrenamiento-ashpure-grey-re542a186-c11.html
2023-04-30,12:25:35,DISPERSE XT 3 UNISEX,black/fire orchid/white,75.34€,85.40€,https://www.zalando.es/puma-disperse-xt-3-zapatillas-de-entrenamiento-blackfire-orchidwhite-pu142a1kr-q11.html
2023-04-30,18:17:16,FUSE 3.0,midnight plum/vapor gray/sunset glow,121.43€,151.87€,https://www.zalando.es/puma-fuse-30-zapatillas-de-entrenamiento-midnight-plumvapor-graysunset-glow-pu141a0zt-i11.html
2023-05-01,06:00:08,FLEX EXPERIENCE RN 12 PRM,summit white/metallic silver/black/white,80.50€,73.49€,https://www.zalando.es/nike-performance-flex-experience-rn-12-prm-zapatillas-de-entrenamiento-summit-whitemetallic-silverblackwhite-n1241a1b6-a11.html
2023-05-01,04:13:55,NFX,black/cold grey,nan€,nan€,https://www.zalando.es/reebok-nfx-trainer-zapatillas-de-entrenamiento-blackcold-grey-re542a154-q11.html
2023-05-01,09:20:27,NANO,footwear white/unleashed green/grey,59.33€,75.37€,https://www.zalando.es/reebok-nano-x4-zapatillas-de-entrenamiento-footwear-whiteunleashed-greengrey-re542a17z-c11.html
2023-05-02,17:23:50,NANO,black/footwear white,77.43€,109.14€,https://www.zalando.es/reebok-nano-x4-zapatillas-de-entrenamiento-blackfootwear-white-re542a17z-q13.html
2023-05-02,10:52:26,TRIBASE REIGN 6,mod gray,108.05€,133.04€,https://www.zalando.es/under-armour-tribase-reign-zapatillas-de-entrenamiento-mod-gray-un242a0lb-c11.html
2023-05-03,04:44:14,METCON 9,black sesame gum lt brown anthracite,43.77€,71.67€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-black-sesame-gum-lt-brown-anthracite-n1242a2nl-q15.html
2023-05-03,03:00:48,AIR ZOOM TR 1,court blue/green strike/black/platinum tint,nan€,nan€,https://www.zalando.es/nike-performance-air-zoom-1-zapatillas-de-entrenamiento-court-bluegreen-strikeblackplatinum-tint-n1242a2n3-k11.html
2023-05-03,14:58:49,NANOFLEX TR 2,barely grey team teal footwear white,80.74€,77.24€,https://www.zalando.es/reebok-nanoflex-zapatillas-de-entrenamiento-barely-grey-team-teal-footwear-white-re541a18l-c11.html
2023-05-04,08:05:09,NANO,footwear white/black,113.35€,136.62€,https://www.zalando.es/reebok-nano-x4-zapatillas-de-entrenamiento-footwear-whiteblack-re542a17z-a11.html
2023-05-04,17:13:16,NANOFLEX 2,acidyellow black vectorred,86.21€,83.98€,https://www.zalando.es/reebok-nanoflex-tr-zapatillas-de-entrenamiento-acidyellow-black-vectorred-re542a157-e11.html
2023-05-04,07:35:26,NANO,midnight/plum/black,109.32€,150.99€,https://www.zalando.es/reebok-nano-x4-zapatillas-de-entrenamiento-midnightplumblack-re541a18k-q12.html
2023-05-04,10:01:49,FLEXAGON ENERGY,footwear white/grey1/kinetic blue,58.66€,51.79€,https://www.zalando.es/reebok-flexagon-energy-tr-4-zapatillas-de-entrenamiento-footwear-whitegrey1kinetic-blue-re542a13p-a13.html
2023-05-04,09:35:09,METCON 9,smokey mauve/black/platinum violet,144.96€,152.27€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-smokey-mauveblackplatinum-violet-n1241a189-i11.html
2023-05-04,12:30:42,NANO COURT,white/black/grey,132.83€,127.25€,https://www.zalando.es/reebok-nano-court-zapatillas-de-entrenamiento-whiteblackgrey-re541a198-a11.html
2023-05-05,08:30:27,METCON 9,barely volt/olive aura/cargo khaki/black,54.72€,64.38€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-barely-voltolive-auracargo-khakiblack-n1241a19o-e11.html
2023-05-06,21:04:56,METCON 9,light army/black/cargo khaki/sequoia,109.19€,119.37€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-light-armyblackcargo-khakisequoia-n1242a2nl-m11.html
2023-05-06,02:44:24,CXT1 TRAINER UNISEX,white,168.12€,166.65€,https://www.zalando.es/tyr-cxt1-trainer-unisex-zapatillas-de-entrenamiento-white-ty641a000-a12.html
2023-05-07,07:28:22,METCON 9,lt lemon twist black volt cement grey,92.07€,114.07€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-lt-lemon-twist-black-volt-cement-grey-n1242a2nl-e11.html
2023-05-08,02:49:20,METCON 9 FLYEASE,cement grey/hot punch/black/concord/green frost,104.87€,141.86€,https://www.zalando.es/nike-performance-metcon-9-flyease-zapatillas-de-entrenamiento-cement-greyhot-punchblackconcordgreen-frost-n1244a0hw-q13.html
2023-05-08,05:39:24,NFX,ash pugry pugry,130.91€,135.82€,https://www.zalando.es/reebok-nfx-zapatillas-de-running-estables-ash-pugry-pugry-re542a154-c11.html
2023-05-08,20:04:52,METCON 9,guava ice/black/royal pulse/persian violet/light wild mango/crimson tint,55.74€,84.01€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-guava-iceblackroyal-pulsepersian-violetlight-wild-mangocrimson-tint-n1241a189-h11.html
2023-05-08,21:55:17,METCON 9,black/white/anthracite/smoke grey,79.48€,129.40€,https://www.zalando.es/nike-performance-metcon-9-unisex-zapatillas-de-entrenamiento-blackwhiteanthracitesmoke-grey-n1244a0hv-q11.html
2023-05-09,12:01:08,METCON 9,black/white/anthracite/smoke grey,97.99€,137.78€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-blackwhiteanthracitesmoke-grey-n1241a189-q11.html
2023-05-09,02:47:44,FLEX EXPERIENCE RN 12 PRM,summit white/metallic silver/black/white,77.73€,69.34€,https://www.zalando.es/nike-performance-flex-experience-rn-12-prm-zapatillas-de-entrenamiento-summit-whitemetallic-silverblackwhite-n1241a1b6-a11.html
2023-05-09,04:20:03,NANO,pugry2/vinblue/footwear white,67.71€,73.45€,https://www.zalando.es/reebok-nano-x4-zapatillas-de-entrenamiento-pugry2vinbluefootwear-white-re541a18k-a12.html
2023-05-10,13:56:24,NANOFLEX 2,barely grey black digital lime,87.77€,85.98€,https://www.zalando.es/reebok-nanoflex-zapatillas-de-entrenamiento-barely-grey-black-digital-lime-re542a157-c11.html
2023-05-10,02:07:03,LEGEND ESSENTIAL 3,ashen slate/sundial/white/football grey,140.68€,150.87€,https://www.zalando.es/nike-performance-legend-essential-3-zapatillas-de-entrenamiento-ashen-slatesundialwhitefootball-grey-n1242a2gx-c17.html
2023-05-11,05:45:39,FUSE 3.0,black/redmazing,131.33€,139.88€,https://www.zalando.es/puma-fuse-30-zapatillas-de-entrenamiento-blackredmazing-pu142a1r6-q12.html
2023-05-11,13:31:13,METCON 9,black sesame gum lt brown anthracite,42.75€,69.45€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-black-sesame-gum-lt-brown-anthracite-n1242a2nl-q15.html
2023-05-11,17:33:23,NFX TRAINER,white,59.75€,69.58€,https://www.zalando.es/reebok-nfx-trainer-zapatillas-de-entrenamiento-white-re542a180-a11.html
2023-05-12,01:32:48,METCON 9,grey/white,120.78€,130.85€,https://www.zalando.es/nike-performance-metcon-9-unisex-zapatillas-de-entrenamiento-greywhite-n1244a0hv-c11.html
2023-05-12,04:13:20,METCON 9,white/pure platinum,126.54€,136.33€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-whitepure-platinumwhitepure-platinum-n1242a2nl-a13.html
2023-05-13,08:46:57,NANO,bold pink/astro rose/unleashed green,111.85€,152.14€,https://www.zalando.es/reebok-nano-x4-zapatillas-de-entrenamiento-bold-pinkastro-roseunleashed-green-re541a18k-j12.html
2023-05-13,21:26:48,NANOFLEX 2,cloud white core black sport green,86.15€,77.59€,https://www.zalando.es/reebok-nanoflex-tr-2-zapatillas-de-entrenamiento-cloud-white-core-black-sport-green-re542a157-a11.html
2023-05-13,00:47:15,NANO COURT,white digital lime aqua,60.67€,67.30€,https://www.zalando.es/reebok-low-non-football-nano-court-zapatillas-de-entrenamiento-white-digital-lime-aqua-re544a07p-a11.html
2023-05-14,19:26:38,NANO,footwear white/unleashed green/grey,61.38€,74.58€,https://www.zalando.es/reebok-nano-x4-zapatillas-de-entrenamiento-footwear-whiteunleashed-greengrey-re542a17z-c11.html
2023-05-14,00:53:20,NANO,black/purgry,121.23€,153.78€,https://www.zalando.es/reebok-nano-x4-zapatillas-de-entrenamiento-blackpurgry-re542a17z-q12.html
2023-05-14,22:07:23,NFX TRAINER,blue/black/footwear white,67.51€,69.20€,https://www.zalando.es/reebok-nfx-trainer-zapatillas-de-entrenamiento-blueblackfootwear-white-re542a180-k11.html
2023-05-15,10:52:36,NFX TRAINER,blue/black/footwear white,69.57€,71.51€,https://www.zalando.es/reebok-nfx-trainer-zapatillas-de-entrenamiento-blueblackfootwear-white-re542a180-k11.html
2023-05-15,10:30:01,METCON 9,hyper crimson/black/hyper orange,60.44€,87.71€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-hyper-crimsonblackhyper-orange-n1242a2nl-h11.html
2023-05-16,20:15:24,NANOFLEX 2,cloud white core black sport green,82.84€,83.45€,https://www.zalando.es/reebok-nanoflex-tr-2-zapatillas-de-entrenamiento-cloud-white-core-black-sport-green-re542a157-a11.html
2023-05-17,02:31:15,MC 3,cement grey/light lemon twist/black/white,74.33€,87.71€,https://www.zalando.es/nike-performance-mc-trainer-3-zapatillas-de-entrenamiento-cement-greylight-lemon-twistblackwhite-n1242a2r7-q12.html
2023-05-17,01:43:57,NANOFLEX 2,acidyellow black vectorred,93.35€,76.96€,https://www.zalando.es/reebok-nanoflex-tr-zapatillas-de-entrenamiento-acidyellow-black-vectorred-re542a157-e11.html
2023-05-18,23:32:00,METCON 9,hyper crimson/black/hyper orange,68.52€,74.55€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-hyper-crimsonblackhyper-orange-n1242a2nl-h11.html
2023-05-19,12:09:48,NANO,black/bolcya/laspin,147.57€,138.10€,https://www.zalando.es/reebok-nano-x4-zapatillas-de-entrenamiento-blackbolcyalaspin-re542a17z-q11.html
2023-05-20,16:04:56,MC 3,cement grey/light lemon twist/black/white,76.38€,84.08€,https://www.zalando.es/nike-performance-mc-trainer-3-zapatillas-de-entrenamiento-cement-greylight-lemon-twistblackwhite-n1242a2r7-q12.html
2023-05-20,07:37:44,METCON 9,lt lemon twist black volt cement grey,81.76€,123.68€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-lt-lemon-twist-black-volt-cement-grey-n1242a2nl-e11.html
2023-05-20,16:56:01,NFX,ash pugry pugry,119.61€,123.35€,https://www.zalando.es/reebok-nfx-zapatillas-de-running-estables-ash-pugry-pugry-re542a154-c11.html
2023-05-20,12:48:56,NANO,footwear white/black,112.15€,137.03€,https://www.zalando.es/reebok-nano-x4-zapatillas-de-entrenamiento-footwear-whiteblack-re542a17z-a11.html
2023-05-20,01:31:06,MC 3,cement grey/light lemon twist/black/white,73.14€,76.98€,https://www.zalando.es/nike-performance-mc-trainer-3-zapatillas-de-entrenamiento-cement-greylight-lemon-twistblackwhite-n1242a2r7-q12.html
2023-05-20,17:24:25,METCON 9,barely volt/olive aura/cargo khaki/black,57.11€,63.63€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-barely-voltolive-auracargo-khakiblack-n1241a19o-e11.html
2023-05-20,15:34:25,NANO,pugry2/vinblue/footwear white,64.01€,64.58€,https://www.zalando.es/reebok-nano-x4-zapatillas-de-entrenamiento-pugry2vinbluefootwear-white-re541a18k-a12.html
2023-05-20,06:01:43,METCON 9,armory navy/platinum violet/plum dust/aegean storm,113.27€,131.73€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-armory-navyplatinum-violetplum-dustaegean-storm-n1241a189-k12.html
2023-05-21,03:21:57,NANO,footwear white/black,157.43€,155.48€,https://www.zalando.es/reebok-nano-x4-zapatillas-de-entrenamiento-footwear-whiteblack-re541a18k-a14.html
2023-05-21,09:22:14,METCON 9,white/pure platinum,132.25€,127.26€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-whitepure-platinumwhitepure-platinum-n1242a2nl-a13.html
2023-05-22,20:38:24,NANO,black/footwear white,79.03€,116.53€,https://www.zalando.es/reebok-nano-x4-zapatillas-de-entrenamiento-blackfootwear-white-re542a17z-q13.html
2023-05-22,00:47:36,FUSE 3.0,black/cool dark gray/olive green/putty,121.57€,152.74€,https://www.zalando.es/puma-fuse-30-zapatillas-de-entrenamiento-blackcool-dark-grayolive-greenputty-pu142a1r6-q11.html
2023-05-22,01:34:48,CXT2,black,69.06€,79.53€,https://www.zalando.es/tyr-cxt2-zapatillas-de-entrenamiento-black-ty641a003-q13.html
2023-05-23,00:34:05,FLEXAGON ENERGY,footwear white/grey1/kinetic blue,57.81€,50.21€,https://www.zalando.es/reebok-flexagon-energy-tr-4-zapatillas-de-entrenamiento-footwear-whitegrey1kinetic-blue-re542a13p-a13.html
