date,time,model,color,current_price,normal_price,link
2024-03-11,03:18:41,METCON 9,light army/black/cargo khaki/sequoia,107.53€,112.40€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-light-armyblackcargo-khakisequoia-n1242a2nl-m11.html
2024-03-11,05:25:49,METCON 9,lt lemon twist black volt cement grey,58.16€,73.72€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-lt-lemon-twist-black-volt-cement-grey-n1242a2nl-e11.html
2024-03-11,22:52:42,NANO,footwear white/pugry2,nan€,101.91€,https://www.zalando.es/reebok-nano-x4-zapatillas-de-entrenamiento-footwear-whitepugry2-re541a18k-a11.html
2024-03-11,03:13:05,TRIBASE REIGN 6,midnight navy/morph green/white,nan€,113.34€,https://www.zalando.es/under-armour-tribase-reign-6-zapatillas-de-entrenamiento-midnight-navymorph-greenwhite-un242a0lb-k12.html
2024-03-12,01:49:29,TRIBASE REIGN 6,white/horizon blue/morph green,nan€,131.53€,https://www.zalando.es/under-armour-tribase-reign-6-zapatillas-de-entrenamiento-whitehorizon-bluemorph-green-un241a0cw-a11.html
2024-03-12,14:43:49,METCON 9,guava ice/black/royal pulse/persian violet/light wild mango/crimson tint,115.58€,135.28€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-guava-iceblackroyal-pulsepersian-violetlight-wild-mangocrimson-tint-n1241a189-h11.html
2024-03-12,02:04:03,METCON 9,football grey/sundial/light armory blue/ashen slate/light carbon,116.78€,141.18€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-football-greysundiallight-armory-blueashen-slatelight-carbon-n1242a2nl-q13.html
2024-03-13,14:13:15,METCON 9,black/white/anthracite/smoke grey,97.56€,146.53€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-blackwhiteanthracitesmoke-grey-n1241a189-q11.html
2024-03-13,04:12:30,NANO,hyper green black vector red,nan€,77.81€,https://www.zalando.es/reebok-nano-x4-zapatillas-de-entrenamiento-hyper-green-black-vector-red-re542a17z-m12.html
2024-03-13,00:40:49,TRIBASE REIGN 6,white/horizon blue/morph green,nan€,123.29€,https://www.zalando.es/under-armour-tribase-reign-6-zapatillas-de-entrenamiento-whitehorizon-bluemorph-green-un241a0cw-a11.html
2024-03-14,17:24:32,TRIBASE REIGN 6,mod gray,113.00€,130.07€,https://www.zalando.es/under-armour-tribase-reign-zapatillas-de-entrenamiento-mod-gray-un242a0lb-c11.html
2024-03-15,03:26:45,CXT2,grey/mint,nan€,159.32€,https://www.zalando.es/tyr-cxt2-zapatillas-de-entrenamiento-greymint-ty641a003-c11.html
2024-03-15,21:21:37,METCON 9,light iron ore/flat pewter/black,112.03€,131.72€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-light-iron-oreflat-pewterblack-n1242a2nl-q12.html
2024-03-16,12:06:16,METCON 9,grey/white,60.37€,75.02€,https://www.zalando.es/nike-performance-metcon-9-unisex-zapatillas-de-entrenamiento-greywhite-n1244a0hv-c11.html
2024-03-16,20:28:43,NFX TRAINER TRAINING SHOES,cold grey 3 core black cold grey 6,nan€,nan€,https://www.zalando.es/reebok-nfx-trainer-zapatillas-de-entrenamiento-cold-grey-3-core-black-cold-grey-6-re542a13j-c12.html
2024-03-16,05:46:39,PWRFRAME TR,black/castlerock/lime squeeze,nan€,nan€,https://www.zalando.es/puma-pwrframe-zapatillas-de-entrenamiento-blackcastlerocklime-squeeze-pu142a19x-q13.html
2024-03-16,09:31:40,METCON 9 FLYEASE,cement grey/hot punch/black/concord/green frost,113.77€,129.47€,https://www.zalando.es/nike-performance-metcon-9-flyease-zapatillas-de-entrenamiento-cement-greyhot-punchblackconcordgreen-frost-n1244a0hw-q13.html
2024-03-16,01:53:06,METCON 9,guava ice/black/royal pulse/persian violet/light wild mango/crimson tint,129.40€,150.65€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-guava-iceblackroyal-pulsepersian-violetlight-wild-mangocrimson-tint-n1241a189-h11.html
2024-03-16,04:45:20,METCON 9 FLYEASE,dark grey/pink,124.84€,143.69€,https://www.zalando.es/nike-performance-metcon-9-flyease-zapatillas-de-entrenamiento-dark-greypink-n1241a18b-c11.html
2024-03-17,00:17:34,NANO,footwear white/black,nan€,148.90€,https://www.zalando.es/reebok-nano-x4-zapatillas-de-entrenamiento-footwear-whiteblack-re541a18k-a14.html
2024-03-17,11:29:10,NFX TRAINER TRAINING SHOES,cold grey 3 core black cold grey 6,nan€,nan€,https://www.zalando.es/reebok-nfx-trainer-zapatillas-de-entrenamiento-cold-grey-3-core-black-cold-grey-6-re542a13j-c12.html
2024-03-18,22:12:19,CXT1 TRAINER UNISEX,white,nan€,164.26€,https://www.zalando.es/tyr-cxt1-trainer-unisex-zapatillas-de-entrenamiento-white-ty641a000-a12.html
2024-03-18,00:30:06,METCON 9,white/deep royal blue/fierce pink/aquarius blue/light laser orange,96.66€,128.04€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-whitedeep-royal-bluefierce-pinkaquarius-bluelight-laser-orange-n1242a2nl-a12.html
2024-03-18,02:13:48,METCON 9,barely volt/olive aura/cargo khaki/black,51.71€,86.96€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-barely-voltolive-auracargo-khakiblack-n1241a19o-e11.html
2024-03-18,16:17:30,METCON 8 UNISEX,volt/diffused blue/wolf grey/photon dust/black,nan€,143.42€,https://www.zalando.es/nike-performance-metcon-8-unisex-zapatillas-de-entrenamiento-voltdiffused-bluewolf-greyphoton-dustblack-n1242a2fm-e11.html
2024-03-19,15:15:53,CXT2,grey/mint,nan€,175.86€,https://www.zalando.es/tyr-cxt2-zapatillas-de-entrenamiento-greymint-ty641a003-c11.html
2024-03-19,16:09:49,METCON 9,grey/white,69.21€,78.56€,https://www.zalando.es/nike-performance-metcon-9-unisex-zapatillas-de-entrenamiento-greywhite-n1244a0hv-c11.html
2024-03-20,21:46:02,METCON 9,armory navy/platinum violet/plum dust/aegean storm,108.57€,143.79€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-armory-navyplatinum-violetplum-dustaegean-storm-n1241a189-k12.html
2024-03-20,00:21:58,MC 3,cement grey/light lemon twist/black/white,nan€,85.69€,https://www.zalando.es/nike-performance-mc-trainer-3-zapatillas-de-entrenamiento-cement-greylight-lemon-twistblackwhite-n1242a2r7-q12.html
2024-03-20,16:59:26,METCON 9,armory navy/platinum violet/plum dust/aegean storm,124.29€,131.59€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-armory-navyplatinum-violetplum-dustaegean-storm-n1241a189-k12.html
2024-03-21,01:49:15,METCON 9,light iron ore/aster pink/light orewood brown/khaki,107.78€,129.74€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-light-iron-oreaster-pinklight-orewood-brownkhaki-n1241a189-c11.html
2024-03-21,17:30:57,FUSE 3.0,midnight plum/vapor gray/sunset glow,132.23€,138.92€,https://www.zalando.es/puma-fuse-30-zapatillas-de-entrenamiento-midnight-plumvapor-graysunset-glow-pu141a0zt-i11.html
2024-03-21,03:04:51,NANO,black/midnight plum/coral,116.11€,153.56€,https://www.zalando.es/reebok-nano-x4-zapatillas-de-entrenamiento-blackmidnight-plumcoral-re541a18k-q13.html
2024-03-22,23:53:42,METCON 9,light army/black/cargo khaki/sequoia,111.50€,115.59€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-light-armyblackcargo-khakisequoia-n1242a2nl-m11.html
2024-03-22,16:01:14,METCON 9,light iron ore/flat pewter/black,103.77€,129.88€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-light-iron-oreflat-pewterblack-n1242a2nl-q12.html
2024-03-22,12:35:36,METCON 9,light army/black/cargo khaki/sequoia,116.04€,119.13€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-light-armyblackcargo-khakisequoia-n1242a2nl-m11.html
2024-03-22,05:13:31,NANOFLEX 2,cloud white core black sport green,nan€,74.63€,https://www.zalando.es/reebok-nanoflex-tr-2-zapatillas-de-entrenamiento-cloud-white-core-black-sport-green-re542a157-a11.html
2024-03-22,19:48:35,METCON 9,white/deep royal blue/fierce pink/aquarius blue/light laser orange,108.27€,144.92€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-whitedeep-royal-bluefierce-pinkaquarius-bluelight-laser-orange-n1242a2nl-a12.html
2024-03-23,14:12:08,MC 3,football grey/hot fuchsia/armory navy,nan€,78.46€,https://www.zalando.es/nike-performance-mc-trainer-3-zapatillas-de-entrenamiento-football-greyhot-fuchsiaarmory-navy-n1241a1ad-q12.html
2024-03-23,04:47:23,NANO,dynamic red black pure grey,nan€,nan€,https://www.zalando.es/reebok-nano-x4-zapatillas-de-entrenamiento-dynamic-red-black-pure-grey-re542a17z-g11.html
2024-03-23,11:57:20,METCON 9,white/volt cyber/summit white/black,96.76€,152.84€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-whitevolt-cybersummit-whiteblack-n1241a189-a16.html
2024-03-23,20:52:49,NANO,footwear white/black,nan€,142.82€,https://www.zalando.es/reebok-nano-x4-zapatillas-de-entrenamiento-footwear-whiteblack-re541a18k-a14.html
2024-03-24,21:52:29,METCON 9 FLYEASE,cement grey/hot punch/black/concord/green frost,114.01€,143.37€,https://www.zalando.es/nike-performance-metcon-9-flyease-zapatillas-de-entrenamiento-cement-greyhot-punchblackconcordgreen-frost-n1244a0hw-q13.html
2024-03-24,16:18:21,PWRFRAME TR,black/castlerock/lime squeeze,nan€,nan€,https://www.zalando.es/puma-pwrframe-zapatillas-de-entrenamiento-blackcastlerocklime-squeeze-pu142a19x-q13.html
2024-03-24,13:28:25,NANO,hyper green black vector red,nan€,73.09€,https://www.zalando.es/reebok-nano-x4-zapatillas-de-entrenamiento-hyper-green-black-vector-red-re542a17z-m12.html
2024-03-25,06:31:41,METCON 9,black/white/anthracite/smoke grey,65.08€,69.31€,https://www.zalando.es/nike-performance-metcon-9-unisex-zapatillas-de-entrenamiento-blackwhiteanthracitesmoke-grey-n1244a0hv-q11.html
2024-03-25,20:11:04,NANOFLEX 2,footwear white black unleashed green,129.11€,132.56€,https://www.zalando.es/reebok-nanoflex-tr-2-zapatillas-de-entrenamiento-footwear-white-black-unleashed-green-re542a157-a12.html
2024-03-26,17:22:29,AIR ZOOM TR 1,court blue/green strike/black/platinum tint,nan€,67.69€,https://www.zalando.es/nike-performance-air-zoom-1-zapatillas-de-entrenamiento-court-bluegreen-strikeblackplatinum-tint-n1242a2n3-k11.html
2024-03-26,14:58:28,NANO,laspin/black,nan€,129.73€,https://www.zalando.es/reebok-nano-x4-zapatillas-de-entrenamiento-laspinblack-re541a18k-j11.html
2024-03-26,02:04:34,METCON 9,concord/green frost,84.24€,122.18€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-cement-greyhot-punchblack-concordgreen-frost-n1242a2nl-q14.html
2024-03-26,18:12:59,NANO COURT,white/black/grey,106.17€,149.47€,https://www.zalando.es/reebok-nano-court-zapatillas-de-entrenamiento-whiteblackgrey-re541a198-a11.html
2024-03-26,06:31:01,METCON 9,light iron ore/flat pewter/black,101.84€,132.91€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-light-iron-oreflat-pewterblack-n1242a2nl-q12.html
2024-03-27,08:58:55,NFX TRAINER,white black green,56.10€,76.70€,https://www.zalando.es/reebok-nfx-trainer-zapatillas-de-entrenamiento-footwear-white-black-unleashed-green-re541a18g-a14.html
2024-03-27,05:49:13,FLEX EXPERIENCE RN 12 PRM,summit white/metallic silver/black/white,nan€,73.03€,https://www.zalando.es/nike-performance-flex-experience-rn-12-prm-zapatillas-de-entrenamiento-summit-whitemetallic-silverblackwhite-n1241a1b6-a11.html
2024-03-27,12:05:13,NANO,footwear white/black,nan€,150.81€,https://www.zalando.es/reebok-nano-x4-zapatillas-de-entrenamiento-footwear-whiteblack-re541a18k-a14.html
2024-03-27,01:04:25,METCON 9,lt lemon twist black volt cement grey,59.51€,65.60€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-lt-lemon-twist-black-volt-cement-grey-n1242a2nl-e11.html
2024-03-27,04:00:25,METCON 9,light iron ore/flat pewter/black,109.67€,141.81€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-light-iron-oreflat-pewterblack-n1242a2nl-q12.html
2024-03-28,10:05:20,AIR ZOOM TR 1,court blue/green strike/black/platinum tint,nan€,69.82€,https://www.zalando.es/nike-performance-air-zoom-1-zapatillas-de-entrenamiento-court-bluegreen-strikeblackplatinum-tint-n1242a2n3-k11.html
2024-03-28,00:51:27,METCON 9,armory navy/platinum violet/plum dust/aegean storm,127.34€,131.53€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-armory-navyplatinum-violetplum-dustaegean-storm-n1241a189-k12.html
2024-03-28,10:14:08,NANOFLEX TR 2,barely grey team teal footwear white,nan€,91.67€,https://www.zalando.es/reebok-nanoflex-zapatillas-de-entrenamiento-barely-grey-team-teal-footwear-white-re541a18l-c11.html
2024-03-28,08:48:12,METCON 9,pink oxford/white/diffused taupe/pearl pink,108.35€,150.37€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-pink-oxfordwhitediffused-taupepearl-pink-n1241a189-j11.html
2024-03-29,11:22:27,NANO,midnight/plum/black,123.91€,140.16€,https://www.zalando.es/reebok-nano-x4-zapatillas-de-entrenamiento-midnightplumblack-re541a18k-q12.html
2024-03-29,02:11:32,NANO COURT,white/black/grey,101.47€,143.52€,https://www.zalando.es/reebok-nano-court-zapatillas-de-entrenamiento-whiteblackgrey-re541a198-a11.html
2024-03-29,06:37:48,TRIBASE REIGN 6,black / anthracite / metallic silver,88.09€,131.34€,https://www.zalando.es/under-armour-tribase-reign-6-zapatillas-de-entrenamiento-black-anthracite-metallic-silver-un241a0cw-q11.html
2024-03-29,20:23:17,TRIBASE REIGN 6,white/horizon blue/morph green,nan€,136.63€,https://www.zalando.es/under-armour-tribase-reign-6-zapatillas-de-entrenamiento-whitehorizon-bluemorph-green-un241a0cw-a11.html
2024-03-30,21:55:58,MC 3,football grey/hot fuchsia/armory navy,nan€,85.20€,https://www.zalando.es/nike-performance-mc-trainer-3-zapatillas-de-entrenamiento-football-greyhot-fuchsiaarmory-navy-n1241a1ad-q12.html
2024-03-30,15:27:13,MC 3,cement grey/light lemon twist/black/white,nan€,78.69€,https://www.zalando.es/nike-performance-mc-trainer-3-zapatillas-de-entrenamiento-cement-greylight-lemon-twistblackwhite-n1242a2r7-q12.html
2024-03-30,04:59:01,METCON 9,black/white/anthracite/smoke grey,61.04€,67.42€,https://www.zalando.es/nike-performance-metcon-9-unisex-zapatillas-de-entrenamiento-blackwhiteanthracitesmoke-grey-n1244a0hv-q11.html
2024-03-31,14:29:46,AIR ZOOM TR 1,black/hot punch/green frost,38.00€,67.83€,https://www.zalando.es/nike-performance-air-zoom-tr-1-zapatillas-de-entrenamiento-blackhot-punchgreen-frost-n1242a2n3-q15.html
2024-03-31,01:17:47,METCON 9,white,64.32€,78.28€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-white-n1242a2nl-a14.html
2024-03-31,10:49:16,TRIBASE REIGN 6,midnight navy/morph green/white,nan€,132.12€,https://www.zalando.es/under-armour-tribase-reign-6-zapatillas-de-entrenamiento-midnight-navymorph-greenwhite-un242a0lb-k12.html
2024-03-31,20:40:43,METCON 9,light army/black/cargo khaki/sequoia,114.10€,129.32€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-light-armyblackcargo-khakisequoia-n1242a2nl-m11.html
2024-04-01,01:55:43,METCON 9,black/white/anthracite/smoke grey,64.37€,67.19€,https://www.zalando.es/nike-performance-metcon-9-unisex-zapatillas-de-entrenamiento-blackwhiteanthracitesmoke-grey-n1244a0hv-q11.html
2024-04-01,04:52:02,NFX,ash pugry pugry,nan€,77.33€,https://www.zalando.es/reebok-nfx-zapatillas-de-running-estables-ash-pugry-pugry-re542a154-c11.html
2024-04-01,12:28:42,NANO,footwear white/black,nan€,131.87€,https://www.zalando.es/reebok-nano-x4-zapatillas-de-entrenamiento-footwear-whiteblack-re541a18k-a14.html
2024-04-01,23:02:51,METCON 9,black/white/anthracite/smoke grey,57.82€,63.01€,https://www.zalando.es/nike-performance-metcon-9-unisex-zapatillas-de-entrenamiento-blackwhiteanthracitesmoke-grey-n1244a0hv-q11.html
2024-04-02,11:17:12,METCON 9 FLYEASE,cement grey/hot punch/black/concord/green frost,116.89€,153.66€,https://www.zalando.es/nike-performance-metcon-9-flyease-zapatillas-de-entrenamiento-cement-greyhot-punchblackconcordgreen-frost-n1244a0hw-q13.html
2024-04-02,22:33:15,TRIBASE REIGN 6,white/horizon blue/morph green,nan€,130.17€,https://www.zalando.es/under-armour-tribase-reign-6-zapatillas-de-entrenamiento-whitehorizon-bluemorph-green-un241a0cw-a11.html
2024-04-02,04:42:16,METCON 9,white,64.62€,77.51€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-white-n1242a2nl-a14.html
2024-04-02,03:17:34,METCON 8 UNISEX,volt/diffused blue/wolf grey/photon dust/black,nan€,151.68€,https://www.zalando.es/nike-performance-metcon-8-unisex-zapatillas-de-entrenamiento-voltdiffused-bluewolf-greyphoton-dustblack-n1242a2fm-e11.html
2024-04-02,08:01:37,NANOFLEX 2,cloud white core black sport green,nan€,73.01€,https://www.zalando.es/reebok-nanoflex-tr-2-zapatillas-de-entrenamiento-cloud-white-core-black-sport-green-re542a157-a11.html
2024-04-02,18:38:00,PWRFRAME TR,black/castlerock/lime squeeze,nan€,nan€,https://www.zalando.es/puma-pwrframe-zapatillas-de-entrenamiento-blackcastlerocklime-squeeze-pu142a19x-q13.html
2024-04-03,22:20:19,NFX TRAINER TRAINING SHOES,cold grey 3 core black cold grey 6,nan€,nan€,https://www.zalando.es/reebok-nfx-trainer-zapatillas-de-entrenamiento-cold-grey-3-core-black-cold-grey-6-re542a13j-c12.html
2024-04-03,23:38:08,REIGN LIFTER UNISEX,white/racer red/black,101.00€,141.85€,https://www.zalando.es/under-armour-reign-lifter-unisex-zapatillas-de-entrenamiento-whiteracer-redblack-un244a02f-a11.html
2024-04-03,08:57:57,METCON 9,white/volt cyber/summit white/black,96.13€,151.26€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-whitevolt-cybersummit-whiteblack-n1241a189-a16.html
2024-04-03,12:28:50,METCON 9,light iron ore/flat pewter/black,111.36€,138.80€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-light-iron-oreflat-pewterblack-n1242a2nl-q12.html
2024-04-03,23:46:30,METCON 9,light iron ore/flat pewter/black,108.57€,139.56€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-light-iron-oreflat-pewterblack-n1242a2nl-q12.html
2024-04-04,10:59:16,NANOFLEX 2,acidyellow black vectorred,nan€,96.72€,https://www.zalando.es/reebok-nanoflex-tr-zapatillas-de-entrenamiento-acidyellow-black-vectorred-re542a157-e11.html
2024-04-05,10:49:14,METCON 9,white/pure platinum,nan€,144.95€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-whitepure-platinumwhitepure-platinum-n1242a2nl-a13.html
2024-04-06,05:40:46,TRIBASE REIGN 6,black / anthracite / metallic silver,82.66€,112.97€,https://www.zalando.es/under-armour-tribase-reign-6-zapatillas-de-entrenamiento-black-anthracite-metallic-silver-un241a0cw-q11.html
2024-04-07,11:37:04,METCON 9,astronomy blue/black/hyper crimson/pale ivory,123.86€,153.88€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-astronomy-blueblackhyper-crimsonpale-ivory-n1242a2nl-k11.html
2024-04-07,11:48:10,METCON 9,black sesame gum lt brown anthracite,107.37€,127.88€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-black-sesame-gum-lt-brown-anthracite-n1242a2nl-q15.html
2024-04-07,22:07:31,FUSE 3.0,black/redmazing,nan€,150.56€,https://www.zalando.es/puma-fuse-30-zapatillas-de-entrenamiento-blackredmazing-pu142a1r6-q12.html
2024-04-08,15:26:36,METCON 9,pink oxford/white/diffused taupe/pearl pink,118.19€,130.80€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-pink-oxfordwhitediffused-taupepearl-pink-n1241a189-j11.html
2024-04-08,19:29:02,NANO,footwear white/black,107.33€,150.03€,https://www.zalando.es/reebok-nano-x4-zapatillas-de-entrenamiento-footwear-whiteblack-re542a17z-a11.html
2024-04-08,11:04:01,METCON 9,black sesame gum lt brown anthracite,104.82€,153.69€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-black-sesame-gum-lt-brown-anthracite-n1242a2nl-q15.html
2024-04-09,18:23:51,TRIBASE REIGN 6,white/horizon blue/morph green,nan€,118.93€,https://www.zalando.es/under-armour-tribase-reign-6-zapatillas-de-entrenamiento-whitehorizon-bluemorph-green-un241a0cw-a11.html
2024-04-09,00:24:29,TRIBASE REIGN 6,black / anthracite / metallic silver,81.04€,127.36€,https://www.zalando.es/under-armour-tribase-reign-6-zapatillas-de-entrenamiento-black-anthracite-metallic-silver-un241a0cw-q11.html
2024-04-09,10:09:51,NFX,black/cold grey,nan€,nan€,https://www.zalando.es/reebok-nfx-trainer-zapatillas-de-entrenamiento-blackcold-grey-re542a154-q11.html
2024-04-09,15:06:55,NANO,laspin/black,nan€,130.62€,https://www.zalando.es/reebok-nano-x4-zapatillas-de-entrenamiento-laspinblack-re541a18k-j11.html
2024-04-10,15:05:11,METCON 9 FLYEASE,cement grey/hot punch/black/concord/green frost,122.12€,143.57€,https://www.zalando.es/nike-performance-metcon-9-flyease-zapatillas-de-entrenamiento-cement-greyhot-punchblackconcordgreen-frost-n1244a0hw-q13.html
2024-04-10,04:27:11,ZOOM HYPERSPEED COURT SE UNISEX,white/metallic silver,nan€,98.21€,https://www.zalando.es/nike-performance-zoom-hyperspeed-court-se-unisex-zapatillas-de-balonmano-whitemetallic-silver-n1244a0hb-a57.html
2024-04-10,08:17:32,MC 3,cement grey/light lemon twist/black/white,nan€,87.03€,https://www.zalando.es/nike-performance-mc-trainer-3-zapatillas-de-entrenamiento-cement-greylight-lemon-twistblackwhite-n1242a2r7-q12.html
2024-04-10,06:33:07,FLEXAGON ENERGY,footwear white/grey1/kinetic blue,nan€,60.22€,https://www.zalando.es/reebok-flexagon-energy-tr-4-zapatillas-de-entrenamiento-footwear-whitegrey1kinetic-blue-re542a13p-a13.html
2024-04-11,06:23:24,METCON 9,pink oxford/white/diffused taupe/pearl pink,123.21€,134.22€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-pink-oxfordwhitediffused-taupepearl-pink-n1241a189-j11.html
2024-04-11,17:44:42,TRIBASE REIGN 6,midnight navy/morph green/white,nan€,119.46€,https://www.zalando.es/under-armour-tribase-reign-6-zapatillas-de-entrenamiento-midnight-navymorph-greenwhite-un242a0lb-k12.html
2024-04-12,21:13:40,FLEXAGON FORCE 4,black,nan€,68.80€,https://www.zalando.es/reebok-flexagon-force-4-zapatillas-de-entrenamiento-black-re542a153-q11.html
2024-04-12,18:33:41,METCON 9,guava ice/black/royal pulse/persian violet/light wild mango/crimson tint,120.04€,136.92€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-guava-iceblackroyal-pulsepersian-violetlight-wild-mangocrimson-tint-n1241a189-h11.html
2024-04-12,06:27:49,METCON 9,lt lemon twist black volt cement grey,60.56€,73.30€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-lt-lemon-twist-black-volt-cement-grey-n1242a2nl-e11.html
2024-04-13,01:40:33,CXT1 TRAINER UNISEX,white,nan€,158.37€,https://www.zalando.es/tyr-cxt1-trainer-unisex-zapatillas-de-entrenamiento-white-ty641a000-a12.html
2024-04-13,02:13:26,NFX,ash pugry pugry,nan€,79.36€,https://www.zalando.es/reebok-nfx-zapatillas-de-running-estables-ash-pugry-pugry-re542a154-c11.html
2024-04-13,20:53:14,ZOOM HYPERSPEED COURT SE UNISEX,white/metallic silver,nan€,90.52€,https://www.zalando.es/nike-performance-zoom-hyperspeed-court-se-unisex-zapatillas-de-balonmano-whitemetallic-silver-n1244a0hb-a57.html
2024-04-13,18:57:30,NFX TRAINER,blue/black/footwear white,nan€,70.81€,https://www.zalando.es/reebok-nfx-trainer-zapatillas-de-entrenamiento-blueblackfootwear-white-re542a180-k11.html
2024-04-14,07:03:27,FUSE 3.0,black/cool dark gray/olive green/putty,59.23€,92.79€,https://www.zalando.es/puma-fuse-30-zapatillas-de-entrenamiento-blackcool-dark-grayolive-greenputty-pu142a1r6-q11.html
2024-04-14,00:11:50,METCON 9,light army/black/cargo khaki/sequoia,108.07€,129.72€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-light-armyblackcargo-khakisequoia-n1242a2nl-m11.html
2024-04-14,02:24:36,NANO,footwear white/black,128.23€,142.10€,https://www.zalando.es/reebok-nano-x4-zapatillas-de-entrenamiento-footwear-whiteblack-re542a17z-a11.html
2024-04-15,15:32:05,CXT2,black,71.26€,77.67€,https://www.zalando.es/tyr-cxt2-zapatillas-de-entrenamiento-black-ty641a003-q13.html
2024-04-15,10:03:40,REIGN LIFTER UNISEX,white/racer red/black,111.91€,150.38€,https://www.zalando.es/under-armour-reign-lifter-unisex-zapatillas-de-entrenamiento-whiteracer-redblack-un244a02f-a11.html
2024-04-15,16:15:30,NFX TRAINER,white black green,51.30€,76.53€,https://www.zalando.es/reebok-nfx-trainer-zapatillas-de-entrenamiento-footwear-white-black-unleashed-green-re541a18g-a14.html
2024-04-16,01:50:24,NANOFLEX TR 2,barely grey team teal footwear white,nan€,86.06€,https://www.zalando.es/reebok-nanoflex-zapatillas-de-entrenamiento-barely-grey-team-teal-footwear-white-re541a18l-c11.html
2024-04-16,22:11:36,FLEX EXPERIENCE RN 12 PRM,summit white/metallic silver/black/white,nan€,78.92€,https://www.zalando.es/nike-performance-flex-experience-rn-12-prm-zapatillas-de-entrenamiento-summit-whitemetallic-silverblackwhite-n1241a1b6-a11.html
2024-04-16,15:50:38,METCON 9,light silver/metallic silver/summit white/jade horizon,98.27€,126.04€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-light-silvermetallic-silversummit-whitejade-horizon-n1241a189-d11.html
2024-04-16,03:34:40,DISPERSE XT 3 UNISEX,black/fire orchid/white,nan€,133.55€,https://www.zalando.es/puma-disperse-xt-3-zapatillas-de-entrenamiento-blackfire-orchidwhite-pu142a1kr-q11.html
2024-04-17,05:14:50,NANO,black/footwear white,77.53€,114.65€,https://www.zalando.es/reebok-nano-x4-zapatillas-de-entrenamiento-blackfootwear-white-re542a17z-q13.html
2024-04-17,11:22:58,METCON 9,concord/green frost,82.78€,124.73€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-cement-greyhot-punchblack-concordgreen-frost-n1242a2nl-q14.html
2024-04-17,07:05:42,NANOFLEX TR 2,barely grey team teal footwear white,nan€,84.69€,https://www.zalando.es/reebok-nanoflex-zapatillas-de-entrenamiento-barely-grey-team-teal-footwear-white-re541a18l-c11.html
2024-04-17,11:20:13,NANO,pugry2/vinblue/footwear white,nan€,166.59€,https://www.zalando.es/reebok-nano-x4-zapatillas-de-entrenamiento-pugry2vinbluefootwear-white-re541a18k-a12.html
