date,time,model,color,current_price,normal_price,link
2021-11-03,13:39:06,METCON 9,light iron ore/flat pewter/black,102.63€,126.78€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-light-iron-oreflat-pewterblack-n1242a2nl-q12.html
2021-11-04,11:09:58,NANOFLEX 2,barely grey black digital lime,nan€,77.69€,https://www.zalando.es/reebok-nanoflex-zapatillas-de-entrenamiento-barely-grey-black-digital-lime-re542a157-c11.html
2021-11-05,12:09:56,NFX,ash pugry pugry,nan€,85.27€,https://www.zalando.es/reebok-nfx-zapatillas-de-running-estables-ash-pugry-pugry-re542a154-c11.html
2021-11-09,13:49:57,METCON 9 FLYEASE,dark grey/pink,113.06€,132.50€,https://www.zalando.es/nike-performance-metcon-9-flyease-zapatillas-de-entrenamiento-dark-greypink-n1241a18b-c11.html
2021-11-10,01:06:33,METCON 9,black/white/anthracite/smoke grey,68.78€,64.63€,https://www.zalando.es/nike-performance-metcon-9-unisex-zapatillas-de-entrenamiento-blackwhiteanthracitesmoke-grey-n1244a0hv-q11.html
2021-11-11,08:51:05,NANOFLEX 2,footwear white black unleashed green,126.43€,131.92€,https://www.zalando.es/reebok-nanoflex-tr-2-zapatillas-de-entrenamiento-footwear-white-black-unleashed-green-re542a157-a12.html
2021-11-12,15:12:28,PWRFRAME TR,white/fizzy apple,nan€,81.27€,https://www.zalando.es/puma-pwrframe-tr-zapatillas-de-entrenamiento-whitefizzy-apple-pu141a0pg-a11.html
2021-11-12,09:20:53,NANO COURT,footwear white/weathered white/unlshd green,nan€,127.70€,https://www.zalando.es/reebok-nano-court-zapatillas-de-entrenamiento-footwear-whiteweathered-whiteunlshd-green-re541a198-a12.html
2021-11-16,14:36:00,NANO,black/purgry,117.81€,147.17€,https://www.zalando.es/reebok-nano-x4-zapatillas-de-entrenamiento-blackpurgry-re542a17z-q12.html
2021-11-16,11:30:00,NANOFLEX 2,barely grey black digital lime,nan€,78.92€,https://www.zalando.es/reebok-nanoflex-zapatillas-de-entrenamiento-barely-grey-black-digital-lime-re542a157-c11.html
2021-11-18,23:48:14,METCON 8 UNISEX,volt/diffused blue/wolf grey/photon dust/black,nan€,132.56€,https://www.zalando.es/nike-performance-metcon-8-unisex-zapatillas-de-entrenamiento-voltdiffused-bluewolf-greyphoton-dustblack-n1242a2fm-e11.html
2021-11-19,04:06:50,NFX,ash pugry pugry,nan€,75.29€,https://www.zalando.es/reebok-nfx-zapatillas-de-running-estables-ash-pugry-pugry-re542a154-c11.html
2021-11-20,20:09:18,METCON 9,white,54.07€,87.96€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-white-n1242a2nl-a14.html
2021-11-21,15:09:51,NFX TRAINER,white,nan€,74.84€,https://www.zalando.es/reebok-nfx-trainer-zapatillas-de-entrenamiento-white-re542a180-a11.html
2021-11-22,03:57:32,NANO,footwear white/black,nan€,136.81€,https://www.zalando.es/reebok-nano-x4-zapatillas-de-entrenamiento-footwear-whiteblack-re541a18k-a14.html
2021-11-25,16:14:20,METCON 9,barely volt/olive aura/cargo khaki/black,54.88€,88.77€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-barely-voltolive-auracargo-khakiblack-n1241a19o-e11.html
2021-11-28,02:33:35,METCON 9,guava ice/black/royal pulse/persian violet/light wild mango/crimson tint,116.77€,143.73€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-guava-iceblackroyal-pulsepersian-violetlight-wild-mangocrimson-tint-n1241a189-h11.html
2021-11-30,15:57:19,TRIBASE REIGN 6,white/distant gray/black,nan€,132.63€,https://www.zalando.es/under-armour-tribase-reign-6-zapatillas-de-entrenamiento-whitedistant-grayblack-un242a0lb-a11.html
2021-12-06,16:50:12,NFX,black/cold grey,nan€,nan€,https://www.zalando.es/reebok-nfx-trainer-zapatillas-de-entrenamiento-blackcold-grey-re542a154-q11.html
2021-12-07,20:59:25,TRIBASE REIGN 6,black / anthracite / metallic silver,83.41€,122.38€,https://www.zalando.es/under-armour-tribase-reign-6-zapatillas-de-entrenamiento-black-anthracite-metallic-silver-un241a0cw-q11.html
2021-12-07,11:26:53,CXT2,black,72.79€,88.23€,https://www.zalando.es/tyr-cxt2-zapatillas-de-entrenamiento-black-ty641a003-q13.html
2021-12-10,21:42:18,NANO,black/purgry,115.59€,152.48€,https://www.zalando.es/reebok-nano-x4-zapatillas-de-entrenamiento-blackpurgry-re542a17z-q12.html
2021-12-13,03:18:38,FLEXAGON ENERGY,footwear white/grey1/kinetic blue,nan€,58.87€,https://www.zalando.es/reebok-flexagon-energy-tr-4-zapatillas-de-entrenamiento-footwear-whitegrey1kinetic-blue-re542a13p-a13.html
2021-12-13,12:41:17,NANO,black/bolcya/laspin,nan€,132.90€,https://www.zalando.es/reebok-nano-x4-zapatillas-de-entrenamiento-blackbolcyalaspin-re542a17z-q11.html
2021-12-15,01:24:33,NANO,laspin/black,nan€,133.88€,https://www.zalando.es/reebok-nano-x4-zapatillas-de-entrenamiento-laspinblack-re541a18k-j11.html
2021-12-18,11:00:08,FUSE 3.0,black/redmazing,nan€,146.11€,https://www.zalando.es/puma-fuse-30-zapatillas-de-entrenamiento-blackredmazing-pu142a1r6-q12.html
2021-12-21,20:41:11,CXT1 TRAINER UNISEX,white,nan€,158.28€,https://www.zalando.es/tyr-cxt1-trainer-unisex-zapatillas-de-entrenamiento-white-ty641a000-a12.html
2021-12-21,05:06:11,NFX,black/cold grey,nan€,nan€,https://www.zalando.es/reebok-nfx-trainer-zapatillas-de-entrenamiento-blackcold-grey-re542a154-q11.html
2021-12-22,19:30:47,LEGEND ESSENTIAL 3,ashen slate/sundial/white/football grey,60.91€,69.00€,https://www.zalando.es/nike-performance-legend-essential-3-zapatillas-de-entrenamiento-ashen-slatesundialwhitefootball-grey-n1242a2gx-c17.html
2021-12-22,01:01:33,METCON 9,smokey mauve/black/platinum violet,nan€,134.82€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-smokey-mauveblackplatinum-violet-n1241a189-i11.html
2021-12-23,04:42:18,FUSE 3.0,midnight plum/vapor gray/sunset glow,111.95€,137.51€,https://www.zalando.es/puma-fuse-30-zapatillas-de-entrenamiento-midnight-plumvapor-graysunset-glow-pu141a0zt-i11.html
2021-12-26,00:50:35,CXT2,black,67.56€,84.64€,https://www.zalando.es/tyr-cxt2-zapatillas-de-entrenamiento-black-ty641a003-q13.html
2021-12-27,00:34:17,ZOOM HYPERSPEED COURT SE UNISEX,white/metallic silver,nan€,91.26€,https://www.zalando.es/nike-performance-zoom-hyperspeed-court-se-unisex-zapatillas-de-balonmano-whitemetallic-silver-n1244a0hb-a57.html
2021-12-28,19:45:50,NANO,dynamic red black pure grey,nan€,nan€,https://www.zalando.es/reebok-nano-x4-zapatillas-de-entrenamiento-dynamic-red-black-pure-grey-re542a17z-g11.html
2021-12-28,02:50:17,METCON 9,astronomy blue/black/hyper crimson/pale ivory,113.54€,138.79€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-astronomy-blueblackhyper-crimsonpale-ivory-n1242a2nl-k11.html
2021-12-28,23:40:37,FLEXAGON ENERGY,footwear white/grey1/kinetic blue,nan€,50.04€,https://www.zalando.es/reebok-flexagon-energy-tr-4-zapatillas-de-entrenamiento-footwear-whitegrey1kinetic-blue-re542a13p-a13.html
2021-12-29,01:06:44,TRIBASE REIGN 6,white/distant gray/black,nan€,142.77€,https://www.zalando.es/under-armour-tribase-reign-6-zapatillas-de-entrenamiento-whitedistant-grayblack-un242a0lb-a11.html
2021-12-30,01:45:27,METCON 9,football grey/sundial/light armory blue/ashen slate/light carbon,103.53€,131.59€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-football-greysundiallight-armory-blueashen-slatelight-carbon-n1242a2nl-q13.html
2021-12-31,23:14:37,TRIBASE REIGN 6,black / anthracite / metallic silver,89.79€,126.59€,https://www.zalando.es/under-armour-tribase-reign-6-zapatillas-de-entrenamiento-black-anthracite-metallic-silver-un241a0cw-q11.html
2022-01-01,21:08:16,NANOFLEX 2,barely grey black digital lime,nan€,90.26€,https://www.zalando.es/reebok-nanoflex-zapatillas-de-entrenamiento-barely-grey-black-digital-lime-re542a157-c11.html
2022-01-02,22:43:42,METCON 9,football grey/sundial/light armory blue/ashen slate/light carbon,104.12€,137.52€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-football-greysundiallight-armory-blueashen-slatelight-carbon-n1242a2nl-q13.html
2022-01-02,18:28:20,MC 3,cement grey/light lemon twist/black/white,nan€,80.72€,https://www.zalando.es/nike-performance-mc-trainer-3-zapatillas-de-entrenamiento-cement-greylight-lemon-twistblackwhite-n1242a2r7-q12.html
2022-01-03,23:45:49,NANO COURT,footwear white/weathered white/unlshd green,nan€,116.28€,https://www.zalando.es/reebok-nano-court-zapatillas-de-entrenamiento-footwear-whiteweathered-whiteunlshd-green-re541a198-a12.html
2022-01-06,12:37:29,ZOOM HYPERSPEED COURT SE UNISEX,white/metallic silver,nan€,102.74€,https://www.zalando.es/nike-performance-zoom-hyperspeed-court-se-unisex-zapatillas-de-balonmano-whitemetallic-silver-n1244a0hb-a57.html
2022-01-09,08:21:45,NANO,hyper green black vector red,nan€,80.61€,https://www.zalando.es/reebok-nano-x4-zapatillas-de-entrenamiento-hyper-green-black-vector-red-re542a17z-m12.html
2022-01-10,00:10:20,NFX TRAINER,white black green,54.17€,76.84€,https://www.zalando.es/reebok-nfx-trainer-zapatillas-de-entrenamiento-footwear-white-black-unleashed-green-re541a18g-a14.html
2022-01-10,02:55:14,NANO,pugry2/vinblue/footwear white,nan€,159.73€,https://www.zalando.es/reebok-nano-x4-zapatillas-de-entrenamiento-pugry2vinbluefootwear-white-re541a18k-a12.html
2022-01-11,18:39:39,NANOFLEX 2,cloud white core black sport green,nan€,83.23€,https://www.zalando.es/reebok-nanoflex-tr-2-zapatillas-de-entrenamiento-cloud-white-core-black-sport-green-re542a157-a11.html
2022-01-16,23:13:27,NANO,footwear white/unleashed green/grey,76.95€,123.14€,https://www.zalando.es/reebok-nano-x4-zapatillas-de-entrenamiento-footwear-whiteunleashed-greengrey-re542a17z-c11.html
2022-01-17,09:31:36,METCON 9 FLYEASE,cement grey/hot punch/black/concord/green frost,105.10€,141.67€,https://www.zalando.es/nike-performance-metcon-9-flyease-zapatillas-de-entrenamiento-cement-greyhot-punchblackconcordgreen-frost-n1244a0hw-q13.html
2022-01-18,21:13:39,METCON 9,black/white/anthracite/smoke grey,101.26€,139.82€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-blackwhiteanthracitesmoke-grey-n1241a189-q11.html
2022-01-19,18:35:55,NFX,black/cold grey,nan€,nan€,https://www.zalando.es/reebok-nfx-trainer-zapatillas-de-entrenamiento-blackcold-grey-re542a154-q11.html
2022-01-20,03:31:11,METCON 9,grey/white,64.83€,84.38€,https://www.zalando.es/nike-performance-metcon-9-unisex-zapatillas-de-entrenamiento-greywhite-n1244a0hv-c11.html
2022-01-21,18:02:42,NANO GYM,white/unleashed green/kinetic blue,nan€,108.99€,https://www.zalando.es/reebok-nano-gym-zapatillas-de-entrenamiento-whiteunleashed-greenkinetic-blue-re542a18l-k11.html
2022-01-22,21:19:45,NFX TRAINER,white,nan€,78.11€,https://www.zalando.es/reebok-nfx-trainer-zapatillas-de-entrenamiento-white-re542a180-a11.html
2022-01-26,13:01:08,TRIBASE REIGN 6,midnight navy/morph green/white,nan€,125.85€,https://www.zalando.es/under-armour-tribase-reign-6-zapatillas-de-entrenamiento-midnight-navymorph-greenwhite-un242a0lb-k12.html
2022-01-27,09:25:24,FLEXAGON FORCE 4,black,nan€,71.14€,https://www.zalando.es/reebok-flexagon-force-4-zapatillas-de-entrenamiento-black-re542a153-q11.html
2022-01-28,21:43:40,NFX TRAINER,blue/black/footwear white,nan€,76.27€,https://www.zalando.es/reebok-nfx-trainer-zapatillas-de-entrenamiento-blueblackfootwear-white-re542a180-k11.html
2022-02-01,08:05:02,METCON 9,grey/white,63.80€,83.76€,https://www.zalando.es/nike-performance-metcon-9-unisex-zapatillas-de-entrenamiento-greywhite-n1244a0hv-c11.html
2022-02-03,23:12:55,ZOOM HYPERSPEED COURT SE UNISEX,white/metallic silver,nan€,100.33€,https://www.zalando.es/nike-performance-zoom-hyperspeed-court-se-unisex-zapatillas-de-balonmano-whitemetallic-silver-n1244a0hb-a57.html
2022-02-05,08:55:49,METCON 9,pink oxford/white/diffused taupe/pearl pink,120.05€,150.27€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-pink-oxfordwhitediffused-taupepearl-pink-n1241a189-j11.html
2022-02-05,03:56:43,NANO,footwear white/black,nan€,153.11€,https://www.zalando.es/reebok-nano-x4-zapatillas-de-entrenamiento-footwear-whiteblack-re541a18k-a14.html
2022-02-05,11:19:34,METCON 9,white/deep royal blue/fierce pink/aquarius blue/light laser orange,106.21€,128.33€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-whitedeep-royal-bluefierce-pinkaquarius-bluelight-laser-orange-n1242a2nl-a12.html
2022-02-08,14:59:18,FLEXAGON ENERGY,footwear white/grey1/kinetic blue,nan€,54.22€,https://www.zalando.es/reebok-flexagon-energy-tr-4-zapatillas-de-entrenamiento-footwear-whitegrey1kinetic-blue-re542a13p-a13.html
2022-02-09,10:13:01,METCON 9,light silver/metallic silver/summit white/jade horizon,108.66€,142.76€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-light-silvermetallic-silversummit-whitejade-horizon-n1241a189-d11.html
2022-02-12,20:13:52,CXT2,black,72.01€,85.98€,https://www.zalando.es/tyr-cxt2-zapatillas-de-entrenamiento-black-ty641a003-q13.html
2022-02-13,11:36:10,NANOFLEX TR 2,ash/pure grey,nan€,126.36€,https://www.zalando.es/reebok-nanoflex-tr-2-zapatillas-de-entrenamiento-ashpure-grey-re542a186-c11.html
2022-02-15,07:44:53,CXT1 TRAINER UNISEX,white,nan€,159.71€,https://www.zalando.es/tyr-cxt1-trainer-unisex-zapatillas-de-entrenamiento-white-ty641a000-a12.html
2022-02-16,22:19:55,AIR ZOOM TR 1,court blue/green strike/black/platinum tint,nan€,71.18€,https://www.zalando.es/nike-performance-air-zoom-1-zapatillas-de-entrenamiento-court-bluegreen-strikeblackplatinum-tint-n1242a2n3-k11.html
2022-02-18,19:00:09,AIR ZOOM TR 1,black/hot punch/green frost,39.16€,64.51€,https://www.zalando.es/nike-performance-air-zoom-tr-1-zapatillas-de-entrenamiento-blackhot-punchgreen-frost-n1242a2n3-q15.html
2022-02-22,13:56:06,NANO,hyper green black vector red,nan€,82.09€,https://www.zalando.es/reebok-nano-x4-zapatillas-de-entrenamiento-hyper-green-black-vector-red-re542a17z-m12.html
2022-02-26,12:40:38,TRIBASE REIGN 6,mod gray,125.84€,137.04€,https://www.zalando.es/under-armour-tribase-reign-zapatillas-de-entrenamiento-mod-gray-un242a0lb-c11.html
2022-03-01,12:12:26,PWRFRAME TR,white/fizzy apple,nan€,84.44€,https://www.zalando.es/puma-pwrframe-tr-zapatillas-de-entrenamiento-whitefizzy-apple-pu141a0pg-a11.html
2022-03-02,05:02:00,METCON 9,white/pure platinum,nan€,149.03€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-whitepure-platinumwhitepure-platinum-n1242a2nl-a13.html
2022-03-03,20:36:19,FLEXAGON ENERGY,footwear white/grey1/kinetic blue,nan€,60.08€,https://www.zalando.es/reebok-flexagon-energy-tr-4-zapatillas-de-entrenamiento-footwear-whitegrey1kinetic-blue-re542a13p-a13.html
2022-03-03,10:32:51,NANOFLEX TR 2,ash/pure grey,nan€,131.48€,https://www.zalando.es/reebok-nanoflex-tr-2-zapatillas-de-entrenamiento-ashpure-grey-re542a186-c11.html
2022-03-03,05:09:05,METCON 9,white/volt cyber/summit white/black,98.43€,131.49€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-whitevolt-cybersummit-whiteblack-n1241a189-a16.html
2022-03-04,07:57:26,FUSE 3.0,black/redmazing,nan€,149.69€,https://www.zalando.es/puma-fuse-30-zapatillas-de-entrenamiento-blackredmazing-pu142a1r6-q12.html
2022-03-04,20:40:33,METCON 9,white/volt cyber/summit white/black,108.60€,145.34€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-whitevolt-cybersummit-whiteblack-n1241a189-a16.html
2022-03-04,19:29:52,CXT2,black,71.95€,86.79€,https://www.zalando.es/tyr-cxt2-zapatillas-de-entrenamiento-black-ty641a003-q13.html
2022-03-09,00:19:40,METCON 9,barely volt/olive aura/cargo khaki/black,56.24€,92.95€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-barely-voltolive-auracargo-khakiblack-n1241a19o-e11.html
2022-03-14,19:37:35,AIR ZOOM TR 1,court blue/green strike/black/platinum tint,nan€,62.22€,https://www.zalando.es/nike-performance-air-zoom-1-zapatillas-de-entrenamiento-court-bluegreen-strikeblackplatinum-tint-n1242a2n3-k11.html
2022-03-15,06:21:56,AIR ZOOM TR 1,black/hot punch/green frost,36.89€,72.09€,https://www.zalando.es/nike-performance-air-zoom-tr-1-zapatillas-de-entrenamiento-blackhot-punchgreen-frost-n1242a2n3-q15.html
2022-03-15,07:34:59,NANO COURT,white/black/grey,102.30€,141.94€,https://www.zalando.es/reebok-nano-court-zapatillas-de-entrenamiento-whiteblackgrey-re541a198-a11.html
2022-03-15,17:30:40,FLEXAGON FORCE 4,black,nan€,61.21€,https://www.zalando.es/reebok-flexagon-force-4-zapatillas-de-entrenamiento-black-re542a153-q11.html
2022-03-16,08:33:28,TRIBASE REIGN 6,black / anthracite / metallic silver,82.16€,130.02€,https://www.zalando.es/under-armour-tribase-reign-6-zapatillas-de-entrenamiento-black-anthracite-metallic-silver-un241a0cw-q11.html
2022-03-19,02:55:09,DISPERSE XT 3 UNISEX,black/fire orchid/white,nan€,137.64€,https://www.zalando.es/puma-disperse-xt-3-zapatillas-de-entrenamiento-blackfire-orchidwhite-pu142a1kr-q11.html
2022-03-25,00:18:46,CXT2,black,70.95€,90.79€,https://www.zalando.es/tyr-cxt2-zapatillas-de-entrenamiento-black-ty641a003-q13.html
2022-03-26,06:34:34,METCON 9,pink oxford/white/diffused taupe/pearl pink,123.33€,152.85€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-pink-oxfordwhitediffused-taupepearl-pink-n1241a189-j11.html
2022-03-26,03:09:15,NANOFLEX TR 2,barely grey team teal footwear white,nan€,92.82€,https://www.zalando.es/reebok-nanoflex-zapatillas-de-entrenamiento-barely-grey-team-teal-footwear-white-re541a18l-c11.html
2022-03-30,08:29:25,NANOFLEX TR 2,ash/pure grey,nan€,127.73€,https://www.zalando.es/reebok-nanoflex-tr-2-zapatillas-de-entrenamiento-ashpure-grey-re542a186-c11.html
2022-04-06,21:56:23,METCON 9,grey/white,65.81€,86.75€,https://www.zalando.es/nike-performance-metcon-9-unisex-zapatillas-de-entrenamiento-greywhite-n1244a0hv-c11.html
2022-04-08,05:02:51,REIGN LIFTER UNISEX,white/racer red/black,108.69€,131.31€,https://www.zalando.es/under-armour-reign-lifter-unisex-zapatillas-de-entrenamiento-whiteracer-redblack-un244a02f-a11.html
2022-04-12,05:34:15,METCON 9,guava ice/black/royal pulse/persian violet/light wild mango/crimson tint,119.56€,142.89€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-guava-iceblackroyal-pulsepersian-violetlight-wild-mangocrimson-tint-n1241a189-h11.html
2022-04-12,13:42:21,NANO COURT,white digital lime aqua,58.80€,68.38€,https://www.zalando.es/reebok-low-non-football-nano-court-zapatillas-de-entrenamiento-white-digital-lime-aqua-re544a07p-a11.html
2022-04-12,12:55:41,FUSE 3.0,midnight plum/vapor gray/sunset glow,122.29€,153.71€,https://www.zalando.es/puma-fuse-30-zapatillas-de-entrenamiento-midnight-plumvapor-graysunset-glow-pu141a0zt-i11.html
2022-04-13,13:34:55,METCON 9,light army/black/cargo khaki/sequoia,108.15€,132.42€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-light-armyblackcargo-khakisequoia-n1242a2nl-m11.html
2022-04-14,22:16:33,METCON 9,white/deep royal blue/fierce pink/aquarius blue/light laser orange,107.31€,134.60€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-whitedeep-royal-bluefierce-pinkaquarius-bluelight-laser-orange-n1242a2nl-a12.html
2022-04-14,15:23:11,TRIBASE REIGN 6,white/horizon blue/morph green,nan€,124.17€,https://www.zalando.es/under-armour-tribase-reign-6-zapatillas-de-entrenamiento-whitehorizon-bluemorph-green-un241a0cw-a11.html
2022-04-16,11:42:35,TRIBASE REIGN 6,white/horizon blue/morph green,nan€,135.80€,https://www.zalando.es/under-armour-tribase-reign-6-zapatillas-de-entrenamiento-whitehorizon-bluemorph-green-un241a0cw-a11.html
2022-04-19,18:48:42,METCON 9,light iron ore/aster pink/light orewood brown/khaki,108.23€,134.65€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-light-iron-oreaster-pinklight-orewood-brownkhaki-n1241a189-c11.html
2022-04-21,01:20:02,NANO COURT,white/black/grey,115.32€,129.17€,https://www.zalando.es/reebok-nano-court-zapatillas-de-entrenamiento-whiteblackgrey-re541a198-a11.html
2022-04-21,08:06:11,NANO COURT,white digital lime aqua,50.71€,63.60€,https://www.zalando.es/reebok-low-non-football-nano-court-zapatillas-de-entrenamiento-white-digital-lime-aqua-re544a07p-a11.html
2022-04-22,06:42:24,METCON 9 FLYEASE,cement grey/hot punch/black/concord/green frost,116.43€,149.01€,https://www.zalando.es/nike-performance-metcon-9-flyease-zapatillas-de-entrenamiento-cement-greyhot-punchblackconcordgreen-frost-n1244a0hw-q13.html
2022-04-22,02:55:05,NANO,black/footwear white,75.01€,114.26€,https://www.zalando.es/reebok-nano-x4-zapatillas-de-entrenamiento-blackfootwear-white-re542a17z-q13.html
2022-04-22,09:22:17,NANO,dynamic red black pure grey,nan€,nan€,https://www.zalando.es/reebok-nano-x4-zapatillas-de-entrenamiento-dynamic-red-black-pure-grey-re542a17z-g11.html
2022-04-23,08:11:06,TRIBASE REIGN 6,black / anthracite / metallic silver,86.61€,114.89€,https://www.zalando.es/under-armour-tribase-reign-6-zapatillas-de-entrenamiento-black-anthracite-metallic-silver-un241a0cw-q11.html
2022-04-26,23:37:26,METCON 9,white/deep royal blue/fierce pink/aquarius blue/light laser orange,108.77€,151.36€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-whitedeep-royal-bluefierce-pinkaquarius-bluelight-laser-orange-n1242a2nl-a12.html
2022-04-27,19:53:31,METCON 9,white/deep royal blue/fierce pink/aquarius blue/light laser orange,112.19€,141.56€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-whitedeep-royal-bluefierce-pinkaquarius-bluelight-laser-orange-n1242a2nl-a12.html
2022-05-01,19:07:11,NANO,black/midnight plum/coral,113.84€,138.37€,https://www.zalando.es/reebok-nano-x4-zapatillas-de-entrenamiento-blackmidnight-plumcoral-re541a18k-q13.html
2022-05-02,07:20:27,FUSE 3.0,midnight plum/vapor gray/sunset glow,113.23€,148.79€,https://www.zalando.es/puma-fuse-30-zapatillas-de-entrenamiento-midnight-plumvapor-graysunset-glow-pu141a0zt-i11.html
2022-05-02,05:02:51,NANOFLEX 2,acidyellow black vectorred,nan€,85.81€,https://www.zalando.es/reebok-nanoflex-tr-zapatillas-de-entrenamiento-acidyellow-black-vectorred-re542a157-e11.html
2022-05-04,20:00:45,NFX TRAINER,blue/black/footwear white,nan€,74.76€,https://www.zalando.es/reebok-nfx-trainer-zapatillas-de-entrenamiento-blueblackfootwear-white-re542a180-k11.html
2022-05-04,03:13:33,MC 3,cement grey/light lemon twist/black/white,nan€,76.06€,https://www.zalando.es/nike-performance-mc-trainer-3-zapatillas-de-entrenamiento-cement-greylight-lemon-twistblackwhite-n1242a2r7-q12.html
2022-05-08,19:41:20,NANO,footwear white/black,nan€,132.42€,https://www.zalando.es/reebok-nano-x4-zapatillas-de-entrenamiento-footwear-whiteblack-re541a18k-a14.html
2022-05-08,00:59:49,NFX,black/cold grey,nan€,nan€,https://www.zalando.es/reebok-nfx-trainer-zapatillas-de-entrenamiento-blackcold-grey-re542a154-q11.html
2022-05-08,08:05:40,METCON 9,grey/white,59.61€,85.66€,https://www.zalando.es/nike-performance-metcon-9-unisex-zapatillas-de-entrenamiento-greywhite-n1244a0hv-c11.html
2022-05-08,10:30:59,NANOFLEX 2,barely grey black digital lime,nan€,80.86€,https://www.zalando.es/reebok-nanoflex-zapatillas-de-entrenamiento-barely-grey-black-digital-lime-re542a157-c11.html
2022-05-11,16:12:35,METCON 9,smokey mauve/black/platinum violet,nan€,132.01€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-smokey-mauveblackplatinum-violet-n1241a189-i11.html
2022-05-12,19:15:57,NANO,midnight/plum/black,121.51€,134.22€,https://www.zalando.es/reebok-nano-x4-zapatillas-de-entrenamiento-midnightplumblack-re541a18k-q12.html
2022-05-12,10:04:05,FLEXAGON FORCE 4,black,nan€,64.57€,https://www.zalando.es/reebok-flexagon-force-4-zapatillas-de-entrenamiento-black-re542a153-q11.html
2022-05-14,01:22:57,METCON 9,astronomy blue/black/hyper crimson/pale ivory,129.32€,130.92€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-astronomy-blueblackhyper-crimsonpale-ivory-n1242a2nl-k11.html
2022-05-14,00:31:15,MC 3,football grey/hot fuchsia/armory navy,nan€,72.96€,https://www.zalando.es/nike-performance-mc-trainer-3-zapatillas-de-entrenamiento-football-greyhot-fuchsiaarmory-navy-n1241a1ad-q12.html
2022-05-17,09:43:26,NANO COURT,white/black/grey,96.17€,151.89€,https://www.zalando.es/reebok-nano-court-zapatillas-de-entrenamiento-whiteblackgrey-re541a198-a11.html
2022-05-18,07:08:16,NANO,footwear white/pugry2,nan€,112.24€,https://www.zalando.es/reebok-nano-x4-zapatillas-de-entrenamiento-footwear-whitepugry2-re541a18k-a11.html
2022-05-23,02:34:26,METCON 9,astronomy blue/black/hyper crimson/pale ivory,119.40€,127.74€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-astronomy-blueblackhyper-crimsonpale-ivory-n1242a2nl-k11.html
2022-05-23,23:52:12,NANO,black/midnight plum/coral,119.80€,147.01€,https://www.zalando.es/reebok-nano-x4-zapatillas-de-entrenamiento-blackmidnight-plumcoral-re541a18k-q13.html
2022-05-24,12:06:01,METCON 9,light army/black/cargo khaki/sequoia,104.14€,125.38€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-light-armyblackcargo-khakisequoia-n1242a2nl-m11.html
2022-05-25,09:18:52,FLEXAGON FORCE 4,black,nan€,67.95€,https://www.zalando.es/reebok-flexagon-force-4-zapatillas-de-entrenamiento-black-re542a153-q11.html
2022-05-25,22:05:06,NANOFLEX 2,acidyellow black vectorred,nan€,99.94€,https://www.zalando.es/reebok-nanoflex-tr-zapatillas-de-entrenamiento-acidyellow-black-vectorred-re542a157-e11.html
2022-05-25,19:53:41,NANO,black/bolcya/laspin,nan€,136.01€,https://www.zalando.es/reebok-nano-x4-zapatillas-de-entrenamiento-blackbolcyalaspin-re542a17z-q11.html
2022-06-01,19:14:41,NANO COURT,white digital lime aqua,52.60€,75.47€,https://www.zalando.es/reebok-low-non-football-nano-court-zapatillas-de-entrenamiento-white-digital-lime-aqua-re544a07p-a11.html
